what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.aptana.deploy.ftp,3.0.3.1321500599,"com.aptana.deploy.ftp",1328411381234
stopped,bundle,com.aptana.deploy.heroku,3.0.3.1321500599,"com.aptana.deploy.heroku",1328411381234
stopped,bundle,com.aptana.deploy,3.0.3.1317162654,"com.aptana.deploy",1328411381234
stopped,bundle,com.aptana.editor.beaver,3.0.0.1318454741,"com.aptana.editor.beaver",1328411381265
stopped,bundle,com.aptana.editor.coffee,3.0.0.1319215873,"com.aptana.editor.coffee",1328411381281
stopped,bundle,com.aptana.editor.css.formatter,3.0.0.1317047038,"com.aptana.editor.css.formatter",1328411381281
stopped,bundle,com.aptana.editor.sass,3.0.2.1322070237,"com.aptana.editor.sass",1328411381281
stopped,bundle,com.aptana.editor.svg,3.0.3.1317303845,"com.aptana.editor.svg",1328411381296
stopped,bundle,com.aptana.editor.css,3.0.3.1321289519,"com.aptana.editor.css",1328411381328
stopped,bundle,com.aptana.editor.diff,3.0.0.1317303845,"com.aptana.editor.diff",1328411381343
stopped,bundle,com.aptana.editor.xml.formatter,3.0.0.1312932604,"com.aptana.editor.xml.formatter",1328411381375
stopped,bundle,com.aptana.editor.xml,3.0.0.1319571596,"com.aptana.editor.xml",1328411381406
stopped,bundle,com.aptana.editor.js.formatter,3.0.3.1319229955,"com.aptana.editor.js.formatter",1328411381468
stopped,bundle,com.aptana.editor.json,3.0.0.1319153173,"com.aptana.editor.json",1328411381531
stopped,bundle,com.aptana.formatter.ui.epl,3.0.0.1312932604,"com.aptana.formatter.ui.epl",1328411381562
stopped,bundle,com.aptana.editor.dtd,3.0.0.1312318673,"com.aptana.editor.dtd",1328411381609
stopped,bundle,com.aptana.editor.idl,3.0.0.1312318673,"com.aptana.editor.idl",1328411381656
stopped,bundle,com.aptana.editor.js,3.0.3.1321635969,"com.aptana.editor.js",1328411381687
stopped,bundle,com.aptana.editor.php.epl,3.0.0.1322528867,"com.aptana.editor.php.epl",1328411381687
stopped,bundle,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328411381687
stopped,bundle,com.aptana.ruby.ui,3.0.2.1322528885,"com.aptana.ruby.ui",1328411381687
stopped,bundle,com.aptana.projects,3.0.0.1323462907,"com.aptana.projects",1328411381687
stopped,bundle,com.aptana.syncing.ui,3.0.3.1320185576,"com.aptana.syncing.ui",1328411381687
stopped,bundle,com.aptana.ui.secureftp,3.0.0.1313195111,"com.aptana.ui.secureftp",1328411381703
stopped,bundle,com.aptana.ui.ftp,3.0.0.1315851584,"com.aptana.ui.ftp",1328411381734
stopped,bundle,com.aptana.ui.s3,3.0.0.1312932604,"com.aptana.ui.s3",1328411381750
stopped,bundle,com.aptana.ui.io,3.0.0.1323820142,"com.aptana.ui.io",1328411381750
stopped,bundle,com.aptana.editor.text,3.0.0.1312318673,"com.aptana.editor.text",1328411381781
stopped,bundle,com.aptana.editor.yaml,3.0.0.1319153173,"com.aptana.editor.yaml",1328411381828
stopped,bundle,org.python.pydev.red_core,2.2.4.2011121401,"org.python.pydev.red_core",1328411381828
stopped,bundle,com.aptana.editor.common,3.0.3.1323901670,"com.aptana.editor.common",1328411381828
stopped,bundle,com.aptana.samples,3.0.0.1322862427,"com.aptana.samples",1328411381843
stopped,bundle,com.aptana.scripting.ui,3.0.0.1322862427,"com.aptana.scripting.ui",1328411381843
stopped,bundle,com.aptana.git.ui,3.0.3.1321981043,"com.aptana.git.ui",1328411381843
stopped,bundle,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal",1328411381843
stopped,bundle,com.aptana.console,3.0.0.1321573158,"com.aptana.console",1328411381843
