what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328314993234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328314994937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328315001250
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1328315010656
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1328315010703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328315010750
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328315013546
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1328315015796
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328315015937
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1328315015953
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328315017171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328315018203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328315020796
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1328315020812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1328315020812
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1328315022578
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328315156625
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328315158171
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328315160984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1328315192375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1328315199531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1328315218390
executed,command,com.aptana.ruby.debug.ui,3.0.2.1322066031,"com.aptana.ruby.debug.ui.RubyShortcut.run",1328315269359
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1328315274093
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1328315284484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328315769406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328315834531
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328315836671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328315844031
opened,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328315847531
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328315847640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328315847671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1328315851343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1328315852703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328315854546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328315908875
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1328315913218
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328315950484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328315975031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316036453
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1328316040593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316128515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316281125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316390140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316429453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316430359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316431500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316432281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316433296
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328316438281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328316440375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328316440593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328316440750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328316440875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316442546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316726906
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328316727859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316744437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316877218
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328316878718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316883046
opened,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328316893609
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328316893703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316893734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1328316898531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1328316901062
executed,command,com.aptana.ruby.debug.ui,3.0.2.1322066031,"com.aptana.ruby.debug.ui.RubyShortcut.run",1328316909968
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1328316912125
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1328316933859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316938984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316941937
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328316942015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328316946609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328316946796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328316946953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328316947093
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328316947250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328316948640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328328151015
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328328152078
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328328153109
opened,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328328156171
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328328156328
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328328159765
opened,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328328160000
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328328160125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328164781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328165000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328165140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328165312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328165500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328328166500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328328176218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328183687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328328184796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328328235656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328240281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328240578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328240765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328328241578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328328255625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328322796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328323656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328323843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328323984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328324140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328324265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328324421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328328325281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328328332843
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328328334859
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328328335250
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328328338250
opened,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328328343046
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328328343156
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328328347171
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328328347515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328351000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328351218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328351390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328328351531
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328328352171
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1328328352515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1328328353718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1328328355031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1328328355671
executed,command,com.aptana.ruby.debug.ui,3.0.2.1322066031,"com.aptana.ruby.debug.ui.RubyShortcut.run",1328328363000
